feature	importance
d__Eukaryota;p__Basidiomycota;c__Microbotryomycetes;o__Incertae_Sedis;f__Chrysozymaceae;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;__	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;__;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Spiculogloeaceae;s__uncultured_Boletaceae	0.0
d__Eukaryota;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Phyllozyma;__	0.0
d__Eukaryota;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniomycetes;__;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__uncultured_fungus	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;__;__	0.0
d__Eukaryota;p__Basidiomycota;c__Microbotryomycetes;o__Incertae_Sedis;__;__;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Paramoeba;s__Paramoeba_pemaquidensis	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Paramoeba;s__Paramoeba_branchiphila	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Paramoeba;s__Paramoeba_aestuarina	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Paramoeba;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Neoparamoeba;s__Paramoeba_perurans	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Korotnevella;s__Paramoeba_atlantica	0.0
d__Eukaryota;p__Amoebozoa;c__Tubulinea;o__Echinamoebida;f__Echinamoebida;g__Vermamoeba;s__Vermamoeba_vermiformis	0.0
d__Eukaryota;p__Vertebrata;c__Actinopterygii;o__Teleostei;f__Teleostei;g__Teleostei;s__Pleuronichthys_cornutus	0.0
d__Eukaryota;p__Annelida;c__Clitellata;o__Haplotaxida;f__Haplotaxida;g__Haplotaxida;s__Aeolosoma_sp.	0.0
d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Vannellida;f__Vannellida;g__Vannella;s__Vannella_sp.	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Discosea;f__Discosea;g__Discosea;s__metagenome	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Vannellida;f__Vannellida;g__Protosteliopsis;s__Protosteliopsis_fimicola	0.0
d__Eukaryota;p__Vertebrata;c__Amphibia;o__Amphibia;f__Amphibia;g__Amphibia;__	0.0
d__Eukaryota;p__Rotifera;c__Bdelloidea;__;__;__;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Korotnevella;s__Korotnevella_stella	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Dactylopodida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Dactylopodida;s__Tubulinea_group	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Dactylopodida;s__Mastigamoeba_sp.	0.0
d__Eukaryota;p__SAR;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulomycetes;g__Sorodiplophrys;s__uncultured_Eimeriidae	0.0
d__Eukaryota;p__Amoebozoa;c__Amoebozoa;o__Amoebozoa;f__Amoebozoa;g__Mycamoeba;s__uncultured_freshwater	0.0
d__Eukaryota;p__Zoopagomycota;c__Entomophthoromycetes;o__Entomophthorales;f__Ancylistaceae;g__Conidiobolus;s__Conidiobolus_lamprauges	0.0
d__Eukaryota;p__Zoopagomycota;c__Entomophthoromycetes;o__Entomophthorales;f__Ancylistaceae;g__Conidiobolus;__	0.0
d__Eukaryota;p__Zoopagomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolaceae;__;__	0.0
d__Eukaryota;p__Zoopagomycota;__;__;__;__;__	0.0
d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;s__Pelophila_lutheri	0.0
d__Eukaryota;p__Xenacoelomorpha;c__Acoela;o__Acoela;f__Acoela;g__Acoela;s__Paedomecynostomum_bruneum	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Zoopagales;f__Zoopagales;g__Zoopagales;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Zoopagales;f__Zoopagales;g__Syncephalis;s__Syncephalis_depressa	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Pseudoparamoeba;s__Pseudoparamoeba_pagei	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Zoopagales;f__Zoopagales;__;__	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__Ramicandelaber_brevisporus	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Harpellales;f__Legeriomycetaceae;__;__	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Vannellida;f__Vannellida;g__Platyamoeba;s__Platyamoeba_contorta	0.0
d__Eukaryota;p__uncultured;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_alveolate	0.0
d__Eukaryota;p__uncultured;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_Glenodinium	0.0
d__Eukaryota;p__Tunicata;c__Ascidiacea;o__Enterogona;f__Enterogona;g__Enterogona;s__Distaplia_dubia	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Vannellida;f__BIO10-D10;g__BIO10-D10;s__Vannella_sp.	0.0
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Dactylopodida;f__Dactylopodida;g__Angulamoeba;__	0.0
d__Eukaryota;p__Zoopagomycota;c__Incertae_Sedis;o__Zoopagales;f__Zoopagales;g__Cochlonema;s__Cochlonema_euryblastum	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Cyphoderia;__	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;__;__	0.0
d__Eukaryota;p__Cercozoa;c__Granofilosea;o__Granofilosea;f__Granofilosea;g__Massisteria;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Minchinia;s__Minchinia_teredinis	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Minchinia;s__Minchinia_tapetis	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Minchinia;s__Haplosporidia_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Minchinia;__	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Haplosporidium;s__Haplosporidium_tuxtlensis	0.0
d__Eukaryota;p__Bicosoecida;c__P34.6;o__P34.6;f__P34.6;g__P34.6;s__Filos_agilis	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Haplosporida;s__Haplosporidium_pinnae	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Bonamia;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__Paracercomonas;s__Cercomonas_metabolicus	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__Paracercomonas;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__Metabolomonas;s__Metabolomonas_insania	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__Cercomonadidae;s__Phytocercomonas_venanatans	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__Cercomonadidae;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cercozoa;s__Metromonas_simplex	0.0
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Basal_Group_T;f__Basal_Group_T;g__Basal_Group_T;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Haplosporida;f__Haplosporida;g__Haplosporidium;__	0.0
d__Eukaryota;p__Cercozoa;c__Clathrulinidae;o__Clathrulinidae;f__Clathrulinidae;g__Hedriocystis;s__Hedriocystis_reticulata	0.0
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__NOR26;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__Minorisa;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__Lotharella;__	0.0
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__Chlorarachnion;s__Chlorarachnion_reptans	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Glissomonadida;s__uncultured_Thaumatomonadida	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Glissomonadida;__	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Bodomorpha;s__metagenome	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Allantion;s__Allapsa_vibrans	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Cyphoderiidae;s__uncultured_marine	0.0
d__Eukaryota;p__Cercozoa;c__Clathrulinidae;o__Clathrulinidae;f__Clathrulinidae;g__Hedriocystis;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Cercozoa;c__Granofilosea;o__Granofilosea;f__Granofilosea;g__Massisteria;s__Saccharum_hybrid	0.0
d__Eukaryota;p__Cercozoa;c__Granofilosea;o__Granofilosea;f__Granofilosea;g__Massisteria;s__Massisteria_voersi	0.0
d__Eukaryota;p__Cercozoa;c__Granofilosea;o__Granofilosea;f__Granofilosea;g__Massisteria;s__Massisteria_marina	0.0
d__Eukaryota;p__Cercozoa;c__Granofilosea;o__Granofilosea;f__Granofilosea;g__Massisteria;__	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Proleptomonas;__	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Heteromita;s__metagenome	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Heteromita;__	0.0
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Paulinella;s__Cercozoa_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;__;__	0.0
d__Eukaryota;p__Centrohelida;c__Centrohelida;o__Centrohelida;f__Acanthocystidae;g__Pterocystis;s__Pterocystis_sp.	0.0
d__Eukaryota;p__Cavosteliida;c__Cavosteliida;o__Cavosteliida;f__Cavosteliida;g__Tychosporium;s__Tychosporium_acutostipes	0.0
d__Eukaryota;p__Cavosteliida;c__Cavosteliida;o__Cavosteliida;f__Cavosteliida;g__Schizoplasmodiopsis;s__Schizoplasmodiopsis_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Ascetosporea;f__Paradiniidae;g__Paradinium;s__Paradinium_sp.	0.0
d__Eukaryota;p__Cercozoa;c__Ascetosporea;o__Ascetosporea;f__Paradiniidae;g__Paradinium;__	0.0
d__Eukaryota;p__Centrohelida;c__Centrohelida;o__Centrohelida;f__M1-18D08;g__M1-18D08;s__uncultured_marine	0.0
d__Eukaryota;p__Centrohelida;c__Centrohelida;o__Centrohelida;f__Heterophryidae;g__Heterophryidae;s__Heterophrys_marina	0.0
d__Eukaryota;p__Centrohelida;c__Centrohelida;o__Centrohelida;f__Heterophryidae;g__Heterophryidae;__	0.0
d__Eukaryota;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Incertae_Sedis;g__Wallemia;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__uncultured;s__uncultured_Eimeriidae	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;__	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoecida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoecida;s__Saccharina_japonica	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoeca;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoeca;s__uncultured_marine	0.0
d__Eukaryota;p__Bicosoecida;c__CH1-2B-3;o__CH1-2B-3;f__CH1-2B-3;g__CH1-2B-3;__	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Cafeteria;s__uncultured_stramenopile	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Cafeteria;__	0.0
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Caecitellus;s__Caecitellus_parvulus	0.0
d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Vanrija;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__uncultured;s__uncultured_Cercozoa	0.0
d__Eukaryota;p__Cercozoa;c__Cercomonadidae;o__Cercomonadidae;f__Cercomonadidae;g__uncultured;__	0.0
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__Bigelowiella;s__Bigelowiella_natans	0.0
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cyranomonas;__	0.0
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cercozoa;s__Nuclearia-like_filose	0.0
d__Eukaryota;p__Breviatea;c__Breviatea;o__Breviatea;f__Breviatea;g__NAMAKO-2;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Breviatea;c__Breviatea;o__Breviatea;f__Breviatea;g__Breviatea;s__uncultured_fungus	0.0
d__Eukaryota;p__Breviatea;c__Breviatea;o__Breviatea;f__Breviatea;g__Breviata;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Breviatea;c__Breviatea;o__Breviatea;f__Breviatea;g__Breviata;__	0.0
d__Eukaryota;p__Centrohelida;c__Centrohelida;o__Centrohelida;f__CV1-B1-93;g__CV1-B1-93;s__metagenome	0.0
d__Eukaryota;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Blastocladiales;__;__	0.0
d__Eukaryota;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;__;__;__	0.0
d__Eukaryota;p__Cavosteliida;c__Cavosteliida;o__Cavosteliida;f__Cavosteliida;g__Cavosteliida;__	0.0
d__Eukaryota;p__Bryozoa;c__Stenolaemata;o__Cyclostomatida;f__Cyclostomatida;g__Cyclostomatida;__	0.0
d__Eukaryota;p__Bryozoa;c__Phylactolaemata;o__Plumatellida;f__Plumatellida;g__Plumatellida;__	0.0
d__Eukaryota;p__Bryozoa;c__Gymnolaemata;o__Ctenostomatida;f__Ctenostomatida;g__Ctenostomatida;__	0.0
d__Eukaryota;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Cheilostomatida;g__Cheilostomatida;s__Parasmittina_sp.	0.0
d__Eukaryota;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Cheilostomatida;g__Cheilostomatida;s__Haplopoma_graniferum	0.0
d__Eukaryota;p__Breviatea;c__Breviatea;o__Breviatea;f__Breviatea;g__Subulatomonas;s__Subulatomonas_tetraspora	0.0
d__Eukaryota;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Physodermataceae;g__Paraphysoderma;s__Paraphysoderma_sedebokerense	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodo;s__Bodo_celer	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Lake_Biwa_clade;s__uncultured_kinetoplastid	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Rhynchomonas;s__Thalassiosira_rotula	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Rhynchobodo;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_rugulosa	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_hispida	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_bernardinensis	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;__	0.0
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__Lobulomyces;s__Lobulomyces_angularis	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Euglena;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Euglena;s__Euglenaria_clavata	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Cyclidiopsis_acus	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenea;g__Euglenea;s__Euglenaria_caudata	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_volvocinopsis	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Trachelomonas;s__Trachelomonas_similis	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Discoplastis_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenaceae;g__Monomorphina;s__Monomorphina_aenigmatica	0.0
d__Eukaryota;p__Florideophycidae;c__Hildenbrandiophycidae;o__Hildenbrandiophycidae;f__Hildenbrandiophycidae;g__Hildenbrandia;s__Hildenbrandia_rubra	0.0
d__Eukaryota;p__Florideophycidae;c__Hildenbrandiophycidae;o__Hildenbrandiophycidae;f__Hildenbrandiophycidae;g__Hildenbrandia;__	0.0
d__Eukaryota;p__Florideophycidae;c__Corallinophycidae;o__Corallinophycidae;f__Corallinophycidae;g__Hydrolithon;__	0.0
d__Eukaryota;p__Fractovitelliida;c__Fractovitelliida;o__Fractovitelliida;f__Fractovitelliida;g__Soliformovum;s__Grellamoeba_robusta	0.0
d__Eukaryota;p__Fornicata;c__Carpediomonas-like_organisms;o__Carpediomonas-like_organisms;f__Carpediomonas-like_organisms;g__Dysnectes;s__Dysnectes_sp.	0.0
d__Eukaryota;p__Fornicata;c__Carpediomonas-like_organisms;o__Carpediomonas-like_organisms;f__Carpediomonas-like_organisms;g__Dysnectes;s__Dysnectes_brevis	0.0
d__Eukaryota;p__Florideophycidae;c__Rhodymeniophycidae;o__Rhodymeniophycidae;f__Rhodymeniophycidae;g__Rhodymeniophycidae;s__Spermothamnion_repens	0.0
d__Eukaryota;p__Florideophycidae;c__Rhodymeniophycidae;o__Rhodymeniophycidae;f__Rhodymeniophycidae;g__Ceramium;s__Ceramium_rubrum	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenozoa;o__Euglenozoa;f__Euglenozoa;g__Euglenozoa;s__Hemistasiidae_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodo;s__Bodonidae_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Heteronematina;f__Heteronematina;g__Petalomonas;s__Scytomonas_saepesedens	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Heteronematina;f__Heteronematina;g__Petalomonas;s__Petalomonas_sphagnophila	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Heteronematina;f__Heteronematina;g__Petalomonas;s__Petalomonas_cantuscygni	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Heteronematina;f__Heteronematina;g__Petalomonas;__	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Dimastigella;s__Dimastigella_trypaniformis	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Dimastigella;__	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Eubodonida;f__Eubodonida;g__Bodo;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodonida;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodo;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Heteronematina;f__Heteronematina;g__Petalomonas;s__uncultured_eukaryote	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;__;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Aphanoascus;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;__;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;__	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;__	0.0
d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Leotiomycetes;__;__;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;__;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Monomorphina_pseudonordstedti	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;__;__	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Lepocinclis_tripteris	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Lepocinclis_spirogyroides	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Lepocinclis_sp.	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Lepocinclis_ovum	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Lepocinclis;s__Lepocinclis_horridus	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Phacus_platyaulax	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Phacus_platalea	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Phacus_limnophila	0.0
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Phacaceae;g__Phacus;s__Phacus_brachykentron	0.0
d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;__;__	0.0
d__Eukaryota;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;__	0.0
