Feature ID	Taxon	Consensus
9ffa9557b42fbc6b3c1fd1a5c2067b3d	Unassigned	1.0
9ffadd6ae567b4d7d7f81c132d9f53a5	d__Eukaryota; p__Cercozoa; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Kraken; s__metagenome	0.778
9ffb45609d116cdd8db6fc721a18ccde	Unassigned	1.0
9ffb7528ce1831b1126c20462a0f8f10	d__Eukaryota; p__Dinoflagellata	0.8
9ffb77c33f3cebd30831168018411370	Unassigned	1.0
9ffb78718f80cb22a05a73aca26df3b3	d__Eukaryota	1.0
9ffc3c5361910449dd206cdc0076b0f1	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea	1.0
9ffc688de8e7ee36777e0a276580dd85	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.9
9ffc8992ac638734fc03fbe8a427e6cc	Unassigned	1.0
9ffcb7efa4e6f7b87180c9bd7ff52152	d__Eukaryota; p__Animalia; c__Animalia; o__Animalia; f__Animalia; g__Animalia; s__Sanchytrium_tribonematis	1.0
9ffda9004e2c55ff3fd2fa1956bc0cbb	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Codonosigidae; f__Codonosigidae	1.0
9ffddc2b777c3befb2deb490283e14e2	Unassigned	1.0
a0007c4adce16a09acaa3e5c96cd20d5	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__Babeliaceae	0.667
a000d30759537037e0d1d830cd9eaaf8	Unassigned	1.0
a000d7c77e39a96f64e79f93f39ba482	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Veneroida; f__Veneroida; g__Veneroida	0.667
a0012513309f8f6d10456fae2ef6d262	Unassigned	1.0
a00190272f17a7e768d0ef59af5af523	d__Eukaryota; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2	1.0
a00350f59d3ded5338280eb08e8fbfe2	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__uncultured_Sphenomonadales	1.0
a004a8b67acbdc4cf3854c20aaf0069e	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Actiniaria; f__Actiniaria; g__Actiniaria; s__Paraisanthus_fabiani	1.0
a004c4c602b21c0ef3f70762e0ef806b	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15	0.714
a00532bd2aca553f34fc431a424a8b77	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales	0.9
a0079bbcfdd477e400177cbceceeeded	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae	0.889
a008252877b9b07a4de1a49d9f3f952e	Unassigned	1.0
a00880afb9e92ddf643c345f444fdc02	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora-Candida_clade; s__Candida_melibiosica	1.0
a0094536b7b5feb54c7e6b04fb7f3d76	Unassigned	1.0
a00a7fdbc8937c7943d8d6ad4dba14bf	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Aplanochytrium; s__uncultured_eukaryote	0.6
a00c4be5d5d52033162155d5d14b391d	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Amphitraemidae; g__Amphitraemidae; s__uncultured_Closterium	1.0
a00ca70b32409233d3f9604472a39015	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007	1.0
a00d24001904a678b04041828d732ee6	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.6
a00eedb1a8e28a58cfd2d49d41831f97	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium; s__Colpodellidae_sp.	1.0
a010f958bfd57b5c4464f8c0cf63e0ef	Unassigned	1.0
a01275c5774e055253d7088bc9dcdded	d__Eukaryota; p__Mucoromycota; c__Glomeromycetes; o__Diversisporales; f__Diversisporaceae; g__Diversispora	1.0
a012f6ee268598dc913aca1e6ac335d4	d__Eukaryota; p__Cnidaria; c__Myxozoa; o__Bivalvulida; f__Bivalvulida; g__Bivalvulida	1.0
a013d13ab9bde193207fd2c699a947bc	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Euplotia; g__Aspidisca	0.667
a0143ee4d894edb673618546672e836d	Unassigned	1.0
a0153f95df407e48d92cc64bca453487	d__Eukaryota; p__Ochrophyta; c__Eustigmatophyceae; o__Eustigmatales; f__Eustigmatales	0.9
a01671028cff3ba323802fa88be90cbe	d__Eukaryota; p__Rotifera; c__Monogononta; o__Ploimida; f__Ploimida; g__Ploimida	1.0
a0171590fc99caad12f402c55a4f8178	Unassigned	1.0
a017760e26fb82757fadc0c0e3d7008b	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Benthic_Group_D_and_DHVEG-1; f__Marine_Benthic_Group_D_and_DHVEG-1; g__Marine_Benthic_Group_D_and_DHVEG-1; s__uncultured_archaeon	0.556
a0183bc994e0daf7c5d93c2323a73ac7	Unassigned	1.0
a0196c5af9d33d401a826d0eca901817	d__Eukaryota; p__Chytridiomycota; c__Monoblepharidomycetes; o__Monoblepharidales; f__Monoblepharidales	0.667
a019b2770fedc233de569b78ac0d601d	Unassigned	1.0
a01a288916ab4af6177cfc5104db3a1a	Unassigned	1.0
a01bbd8f9510af0b2a3c32b56620fc4d	Unassigned	1.0
a01bdc582decb65d474dd2a6a4c6207d	Unassigned	1.0
a01bddd369db0d02bfab7ca5f1592bdf	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.714
a01d2ceda932a03b146650d528959fc4	Unassigned	1.0
a01e4140085c57478bcdcd29bd390564	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.6
a01ee36c217d8755e427f62d330e0458	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes; g__Peronosporomycetes	0.833
a01f35b75d67ea12d9579366986a73b5	Unassigned	1.0
a01fd5a70c920e3fb2705fe8db29fc9c	Unassigned	1.0
a01fe0e882132abf1ba56ec8ed03c4c9	Unassigned	1.0
a0216861e5be1c3c8fdfec3233b6f791	Unassigned	1.0
a0223f8d3b2db543db648e4428cf1a63	Unassigned	1.0
a0224c191a22466f9cb6be27dba80b55	d__Eukaryota; p__MAST-12; c__MAST-12A; o__MAST-12A; f__MAST-12A; g__MAST-12A; s__uncultured_stramenopile	1.0
a0238102c34a2ace08d8d073713778a3	d__Eukaryota; p__Ascomycota	0.9
a02388a1efd69cad8f06e0013148ff45	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011; g__AR15	1.0
a0243d1728c8426a3702152f9355ae4d	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.9
a02531b8706c7d98195f4da8c2959c24	Unassigned	1.0
a0279eb873740cb6a60f281f5d2755f4	d__Eukaryota; p__Picozoa; c__Picomonadida; o__Picomonadida; f__Picomonadida; g__Picomonadida	0.625
a02819a5f037faf01ac6a815da5130e2	Unassigned	1.0
a0285a20c68161f30556622747d473a5	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales	0.6
a029a5d9e191687b43872fb8c8e40521	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.9
a02bb4c89dbbbeb2dc12973e13037d20	Unassigned	1.0
a02e35e829fa0a04d8291e62decb65f6	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata	0.667
a02f1e9799997c84e5c26f609232560b	Unassigned	1.0
a02f428b64127b923eda7c53f8ed14c0	Unassigned	1.0
a030a70e342ac92b602d44ec014b9c3d	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Glissomonadida; s__uncultured_Thaumatomonadida	1.0
a0318eb1aad5bf66bd101c09f6cf8616	Unassigned	1.0
a03302636bbeb5de3de2bf943ec1e1b3	Unassigned	1.0
a0334500ab012a52d348f654bb49d34c	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	1.0
a0342196505a0233db3db9740c7771d9	Unassigned	1.0
a034a31b2e0fe5b6c4be7e2ea743da86	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Stephanoecidae; g__Diaphanoeca; s__uncultured_eukaryote	1.0
a034e17d2969adae7d69decf06da1cce	Unassigned	1.0
a03543750eb928ac8e088acc10007882	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15	0.7
a0361c59e283e050d316d50aacf46f43	Unassigned	1.0
a0365b833c77b4686bb70c01a521987b	Unassigned	1.0
a036932b88db97dc96bdc820e05ba315	Unassigned	1.0
a03796b63dbe944c308476b08b97585c	Unassigned	1.0
a03a44fd67cbace819c30829ed0f65ad	Unassigned	1.0
a03b5bb27162aa54e194ac2d1da61436	Unassigned	1.0
a03fcdbfd14844a54e5dc6685d80f863	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9
a03fe87dc3f5212ed8b9d6f91d6ec29b	Unassigned	1.0
a04001e8d73824d888c7618475594473	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros; s__Chaetoceros_didymus	1.0
a0403c8e740c903c4a913f28e71f32fb	Unassigned	1.0
a04050a27a0eac367135d0fbad650e4a	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__metagenome	1.0
a0410e6c0c327f4a8118b3a30c1fd3a3	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	1.0
a041367561db9553c9bd4840e9b07cb2	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9
a041c2990178c2ff776f3a7b9b1919cd	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae	1.0
a041e36f64bb1bdf2fc414e06a0c3778	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodinium_clade; g__Gymnodinium; s__Gymnodinium_cf.	1.0
a04309833409468bda05fa54b53a9b59	Unassigned	1.0
a043390feceded109cbc6ec25ede003f	Unassigned	1.0
a04341710cdfb4440d567918680da7e6	Unassigned	1.0
a043bfacc4694da4f6f5da9a30ba48ea	d__Eukaryota	1.0
a0442ccf98e3defa7d0de897362de68f	d__Eukaryota; p__Rotifera; c__Monogononta; o__Ploimida; f__Ploimida; g__Ploimida	0.8
a04717d0414cd7bb0952b7e386a741ec	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Diaporthales	0.6
a047fe036a8f9e5417c7aba4f6ca2817	d__Eukaryota	1.0
a0498468173f1d17e68edf1de5c0f18b	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	1.0
a04a18f8372a525b10dbb94fd27bf432	Unassigned	1.0
a04a7e72e95d547c0c256d3f1d0c5ea4	d__Eukaryota; p__Amoebozoa; c__Discosea; o__Vannellida; f__Vannellida; g__Platyamoeba; s__Vannella_sp.	0.8
a04a8d6672dd3e8074038db31800dee2	Unassigned	1.0
a04c71341a29ed1d95e4cbffd71b7d15	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9
a04cbb2e72fda22599f155ceed59a254	Unassigned	1.0
a04cde27a0677ae687cfb9909599b583	Unassigned	1.0
a04e2efc017dae40754a37facda62ab6	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Haptoria	0.6
a04e406fb14d2b4124bbb3577ebfb541	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Prostomatea; g__Cryptocaryon	0.9
a04f93347252660135d226e13987b7af	Unassigned	1.0
a050d7058dd6f5d7143d0579704cc760	d__Eukaryota; p__Gastrotricha; c__Gastrotricha; o__Chaetonotida; f__Chaetonotida; g__Chaetonotida	0.8
a051ef76a9baf294acdfe729c008bcc2	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Nassophorea	0.857
a05346c9518444268a7fd0f95926e1ac	Unassigned	1.0
a0548b48792286dd54229b61c6688fc7	Unassigned	1.0
a0566023e88222f21123ee07518e15a2	d__Eukaryota; p__Ochrophyta; c__Dictyochophyceae; o__Pedinellales; f__Pedinellales; g__Pedinellales; s__uncultured_eukaryote	1.0
a056d1f14a1b5e1148a465f52c4d34c4	Unassigned	1.0
a056f07fcae0826102192a2977cf4579	Unassigned	1.0
a0574a3877d74d386a0d5a66394ca4f0	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium; s__Protoperidinium_thulesense	1.0
a05b4479d9ff0106ad7a0654d316cdb1	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Incertae_Sedis; f__Incertae_Sedis; g__Hemistasia; s__Hemistasia_phaeocysticola	1.0
a05d1270a9858fd5c1f8a56daa7e80ae	Unassigned	1.0
a05e7d3889db0551292fcfd8d3fe0b8d	Unassigned	1.0
a0602c0dde059c61448defa8c6f685c5	Unassigned	1.0
a0614493ab6e729e176873dfd839ad10	Unassigned	1.0
a0616881b44a2497a3aec964b0b99b32	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Stigmatella	0.6
a0631044a68278acb308ea3d0cfff794	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_eukaryote	0.7
a0632e80f59e0de7db93bb71dd9811fe	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Diaporthales	0.7
a063f8e96bced65a32cda1178b83673b	Unassigned	1.0
a0644a968066c75d2a6da334b07b3c4b	d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium	0.8
a064fbfa8170dcd9703048c5d4083cea	Unassigned	1.0
a0659eaba7d2fad65da84a4494ef2fe1	Unassigned	1.0
a066e28ee9997a1fe88155ac0002badc	Unassigned	1.0
a067e30c05fe6cae921f284041ff98e4	Unassigned	1.0
a06a2cfa90f3dc2d31b3fbfdce2f4033	Unassigned	1.0
a06a89296b6eeac8dcbea1b6629374d5	Unassigned	1.0
a06aa6fee8aa8dd416fe264bc7e85f0b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	1.0
a06c32aee9f3c9e603e3463398a431f1	Unassigned	1.0
a06c9f3471885e74010d6ded2391a3d5	Unassigned	1.0
a06ce0c6ba6c6fde5170ac2464c4c323	Unassigned	1.0
a070b67ede1ef36950c6d3dbf6ad0c7c	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9
a071f18fc0c69cf458db4d674881bbab	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales	1.0
a071f41b1445cff42d235bf9541f3aef	Unassigned	1.0
a072a690207b654402abf222b3c63484	Unassigned	1.0
a073f74e4b3024b87d6f6a1580bcfa65	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.8
a07527eb44f5c038f7c72e8b909cc169	Unassigned	1.0
a07740404e600098b6aa8f750d4a25a1	Unassigned	1.0
a0775cfa9d8308fea9ea04ab718289fd	Unassigned	1.0
a078d53589869fef1bc32948770c69ca	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Neobodonida; f__Neobodonida	0.8
a078e167e2c266b817bc20e111e9f94a	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__uncultured_eukaryote	1.0
a07afce061d57a1e1006e83c4a4f0e83	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190	1.0
a07b469b0b3b5ca79dae7324e3ca1216	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Chytridiales; f__Chytriomycetaceae; g__Chytriomycetaceae; s__uncultured_eukaryote	1.0
a07e065701475ba31ba74ff2fae8cd62	Unassigned	1.0
a07f051ee7d218d60719fa5f89d2cb98	Unassigned	1.0
a082fb1369afc9b5e93d2f028a923c68	d__Eukaryota; p__Ascomycota; c__Sordariomycetes	1.0
a083b0b95db90a9838554798fb2fe1a0	Unassigned	1.0
a085c1e5e0992ca03b67af0f0fd500ea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Piscirickettsia; s__Piscirickettsia_salmonis	0.7
a08aad0081584b3a8b1fa907edaac95c	Unassigned	1.0
a08bbeb5ef4059f098f73c4d63d0390e	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodinium_clade; g__Paragymnodinium; s__uncultured_marine	1.0
a08c69b86f9fa5b4f8b13a4beb06522b	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	1.0
a08c81adf7e696901453aef1ae00f81a	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Teleaulax	0.833
a08d6687d56628c677c45a464ad66417	Unassigned	1.0
a08dd1485083a1aad23d3f3fc839a05d	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Zoothamnium	0.6
a08dd2442a734b0be2b9c0215b705007	Unassigned	1.0
a08ddd8053bbc80e38d5cabaf47ea307	Unassigned	1.0
a08e57ba6fcffd5b38ab21667fb09a9f	Unassigned	1.0
a08ee2ff133e595ed12118f37c1d8296	d__Eukaryota; p__Cercozoa; c__Novel_Clade_12; o__Novel_Clade_12; f__Novel_Clade_12; g__Novel_Clade_12; s__uncultured_eukaryote	1.0
a09124afbacdd2e71787294b85b56ff3	Unassigned	1.0
a0913ed858ba1e59abdb85fa7f22fb31	Unassigned	1.0
a092d85072c1e3ea47a0f83a677f7441	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea	1.0
a09381b3030e789fff9e9c827d718805	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	0.6
a09382e075ba68aee720f2e0a2ff3f80	Unassigned	1.0
a093bf5c0363bd682886f0f81f533b55	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	1.0
a09417fb0592ee0fcb105a3326f6c4c9	Unassigned	1.0
a094b9b26a86a811ee0c080bcb4e4e6b	Unassigned	1.0
a09581d9b6ea026ac82c1c3a32f79a46	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales	0.6
a096750d09d9ed7585aed01de20e1d0e	Unassigned	1.0
a097209058fcb3baabf1889f003eb164	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.9
a0984af22426110bab4c7116fb22df03	Unassigned	1.0
a098f4ffd8be182607994d60d86f2af6	Unassigned	1.0
a099a80f2c2b570ca65cf0bef3613ad9	Unassigned	1.0
a09ab65aa85d845c05c57c3874c912af	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea	1.0
a09b830ba02b6378ede6d3ba6ae21001	Unassigned	1.0
a09f4b23a588c24e716d87f8367840ae	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__uncultured_eukaryote	1.0
a09fbf7a35f066baf0682fbbc8d7cdf0	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Sellaphora	0.6
a0a01b025f59c05928bc94e43215a127	Unassigned	1.0
a0a1bd68ce71d37e6db4dd5385c9f681	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_bacterium	0.6
a0a267f87a40c05aa705b4f0337ca926	Unassigned	1.0
a0a3122dde76b7ae314cdeb2f5926ced	Unassigned	1.0
a0a44fd7b8b404cdf516ce081fe5918d	Unassigned	1.0
a0a4d2be148241e56b3cc90fcaf044f5	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.667
a0a5481ae2d7df8ab2e7dad6bbe3fc33	Unassigned	1.0
a0a6066ec40f262a71be014c3f7dcecf	Unassigned	1.0
a0a68188562cb656afa9293fa0faade7	Unassigned	1.0
a0a6b46c925ef8a58f10d09b6efb54b1	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_archaeon	1.0
a0a7271520f4ec4096399e8bb8b3bad8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
a0a80fc11c2a80ca33411ffbbe1ad10b	Unassigned	1.0
a0a81a03ed576e06d5f838d859408bc8	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_stramenopile	1.0
a0a907527dcc52df95f6231aaebd3a33	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Thraustochytriaceae; s__Thraustochytriidae_sp.	1.0
a0a974cc2fc66d0cfaa6f9e6da9d2058	Unassigned	1.0
a0aaa96bc7a104cb7bcc833e41cfce19	Unassigned	1.0
a0ab433335547105eaa112d452475a32	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Sellaphora	0.7
a0abe59ed6a0538ba64aea1e82fdd983	d__Eukaryota; p__Mollusca; c__Gastropoda; o__Heterobranchia; f__Heterobranchia; g__Heterobranchia	1.0
a0ac804095f2308e5e85622b02a6fecc	Unassigned	1.0
a0acf2218cf01845838d245b9f60bbf3	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales	0.7
a0ad0a6caa6edda6bd6e699b8465dc8d	d__Eukaryota; p__Apusomonadidae; c__Apusomonadidae; o__Apusomonadidae; f__Apusomonadidae; g__Amastigomonas; s__Amastigomonas_sp.	1.0
a0aed81c698fca06f71a61686926282d	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Imbricatea; f__Imbricatea; g__Nudifila; s__metagenome	1.0
a0af708fc5774ead874bc354a2212834	Unassigned	1.0
a0b1387dcaffbd815f92b6b8cc03c229	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae	0.75
a0b1fb121a558f948aca0c10e1dd31e5	Unassigned	1.0
a0b21b009dfb1b7ac72192f76a5f2be3	Unassigned	1.0
a0b2e44c8579e221b72e045fcf7d94e3	Unassigned	1.0
a0b2e8ad88fde2c850aca7e614702133	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales	1.0
a0b4181e27b5c81e255feefd5d30f9d7	Unassigned	1.0
a0b43533ec0e10f8cb3a2b6ae85ffe4d	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales	0.7
a0b449ee85326b5b2c98c30470b32e01	Unassigned	1.0
a0b695bec4039d34781d627e6a46eec7	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15; s__uncultured_eukaryote	1.0
a0b6f012befaaf9ea2cdb2ce59554280	Unassigned	1.0
a0b71bab6fc3aaee280184745bbd9c4a	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured	0.9
a0b7da1c572ba03dd1b615c261c907c8	d__Eukaryota	1.0
a0b80aa2b25d39a9a25821b216290249	Unassigned	1.0
a0b84078ad1749bfa29158f2fedc0ea9	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured	1.0
a0ba042fbc9a5d8f19f4bb3fae6ce7ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Altererythrobacter	0.9
a0bbe4591be7b914eeeb95ec3be9f176	d__Eukaryota	1.0
a0bd1a48689b20650e162b6cdf52696b	Unassigned	1.0
a0bf54abface67c1fca0d873d2e77f98	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__uncultured; g__uncultured	0.667
a0bf5c56f173f88ecf20893ca995dc0e	Unassigned	1.0
a0c06cd679e7d21b477a96761e8c3afb	Unassigned	1.0
a0c07350949bec753c95e53984d5dc9e	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	1.0
a0c0ea692d13dfcba4e4561b365d128e	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium	0.6
a0c18185a93bc4bca2e9bfc3fe16ecc2	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria	1.0
a0c1bba3b92b1d48467211a032e3c738	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	1.0
a0c30d2bfa6c51cd4e3e74578a28f7b0	d__Eukaryota; p__Amoebozoa; c__Discosea; o__Dactylopodida; f__Dactylopodida; g__Angulamoeba; s__uncultured_eukaryote	0.667
a0c4247a84999dd604df947ff90bd1f0	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari; g__Acari	1.0
a0c4d5e4f335f077b9d0162b2bd0cea8	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia; g__Strombidium	0.7
a0c6265ea788b0f7f03b1efb5455e7f9	d__Eukaryota; p__Cercozoa; c__Imbricatea; o__Spongomonadida; f__Spongomonadida; g__Spongomonas; s__metagenome	1.0
a0c68723ca1fb1891a807ee75f773440	Unassigned	1.0
a0c8b28b3cf1cdcdec14f2a31640595d	d__Eukaryota; p__Bryozoa; c__Gymnolaemata; o__Ctenostomatida; f__Ctenostomatida; g__Ctenostomatida	1.0
a0c8f2e6fd9eda9adfd724407552ca26	Unassigned	1.0
a0ca887c172331c903a059adce1dd720	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae	1.0
a0cb9dc8c58ff2cbaeccbf167a22906a	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j	0.8
a0cbb0d9ffbd393c07dfe95854221b6f	Unassigned	1.0
a0ccb09ac04eec130a3a915307f7451a	Unassigned	1.0
a0cf6b0b312159b039657fe7fc70f7e4	Unassigned	1.0
a0d0676cb2fd93155229f069cec9aeea	Unassigned	1.0
a0d1ae907f18de9324debc3bc1e1b4d6	Unassigned	1.0
